Site.Code,Site.Name,Date.Time,X2.4.D,Ametryn,Atrazine,Chlorpyrifos,Diuron,Fipronil,Fluroxypyr,Haloxyfop..acid.,Hexazinone,Imazapic,Imidacloprid,Isoxaflutole.metabolite..DKN.,MCPA..Monochlorophenoxyacetic.acid.,Metolachlor,Metribuzin,Metsulfuron.methyl,Pendimethalin,Prometryn,Simazine,Tebuthiuron,Terbuthylazine,Triclopyr
1111019,Russell River at East Russell,13/4/2014 20:59,0.01,<0.01,<0.01,,0.03,,<0.03,<0.01,<0.01,,0.01,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
1111019,Russell River at East Russell,14/4/2014 2:34,<0.01,<0.01,<0.01,,0.03,,<0.03,<0.01,<0.01,,0.02,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
1111019,Russell River at East Russell,14/4/2014 8:09,0.01,<0.01,<0.01,,0.03,,<0.03,<0.01,0.01,,0.03,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
1111019,Russell River at East Russell,14/4/2014 13:44,0.01,<0.01,<0.01,,0.03,,<0.03,<0.01,0.01,,0.03,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
1111019,Russell River at East Russell,14/4/2014 13:45,<0.01,<0.01,<0.01,,0.03,,<0.03,<0.01,0.02,,0.03,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
1111019,Russell River at East Russell,15/4/2014 10:00,0.01,<0.01,<0.01,,0.03,,<0.03,<0.01,0.02,,0.04,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
1111019,Russell River at East Russell,15/4/2014 15:01,0.01,<0.01,<0.01,,0.03,,<0.03,<0.01,0.02,,0.03,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
1111019,Russell River at East Russell,15/4/2014 20:36,<0.01,<0.01,<0.01,,0.03,,<0.03,<0.01,0.02,,0.04,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
1111019,Russell River at East Russell,16/4/2014 2:11,<0.01,<0.01,<0.01,,0.03,,<0.03,<0.01,0.02,,0.04,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
1111019,Russell River at East Russell,16/4/2014 7:46,<0.01,<0.01,<0.01,,0.02,,<0.03,<0.01,0.01,,0.03,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
1111019,Russell River at East Russell,16/4/2014 13:21,0.01,<0.01,<0.01,,0.03,,<0.03,<0.01,0.02,,0.04,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
1111019,Russell River at East Russell,17/4/2014 11:00,<0.01,<0.01,<0.01,,0.03,,<0.03,<0.01,0.02,,0.05,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
1111019,Russell River at East Russell,20/5/2014 9:00,<0.01,<0.01,<0.01,,0.01,,<0.03,<0.01,<0.01,,0.04,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.01
1111019,Russell River at East Russell,20/5/2014 19:29,<0.01,<0.01,<0.01,,0.01,,<0.03,<0.01,<0.01,,0.03,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
1111019,Russell River at East Russell,21/5/2014 10:11,<0.01,<0.01,<0.01,,0.02,,<0.03,<0.01,0.01,,0.03,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
1111019,Russell River at East Russell,21/5/2014 15:46,<0.01,<0.01,<0.01,,0.02,,<0.03,<0.01,0.01,,0.04,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
1111019,Russell River at East Russell,21/5/2014 21:21,<0.01,<0.01,<0.01,,0.02,,<0.03,<0.01,0.01,,0.04,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
1111019,Russell River at East Russell,22/5/2014 2:56,<0.01,<0.01,<0.01,,0.02,,<0.03,<0.01,0.01,,0.04,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
1111019,Russell River at East Russell,22/5/2014 8:31,<0.01,<0.01,<0.01,,0.01,,<0.03,<0.01,0.01,,0.03,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
1111019,Russell River at East Russell,22/5/2014 14:06,<0.01,<0.01,<0.01,,0.02,,<0.03,<0.01,0.01,,0.03,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
1111019,Russell River at East Russell,22/5/2014 19:41,<0.01,<0.01,<0.01,,0.01,,<0.03,<0.01,0.01,,0.04,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
1111019,Russell River at East Russell,23/5/2014 1:16,<0.01,<0.01,<0.01,,0.01,,<0.03,<0.01,0.01,,0.04,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
1111019,Russell River at East Russell,23/5/2014 6:51,<0.01,<0.01,<0.01,,0.01,,<0.03,<0.01,0.01,,0.07,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
1111019,Russell River at East Russell,23/5/2014 12:26,<0.01,<0.01,<0.01,,0.01,,<0.03,<0.01,0.01,,0.06,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
1111019,Russell River at East Russell,9/6/2014 19:34,0.02,<0.01,<0.01,,0.01,,<0.03,<0.01,<0.01,,0.02,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
1111019,Russell River at East Russell,10/6/2014 9:20,<0.01,<0.01,<0.01,,<0.01,,<0.03,<0.01,<0.01,,0.02,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
1111019,Russell River at East Russell,11/6/2014 6:30,<0.01,<0.01,<0.01,,0.01,,<0.03,<0.01,<0.01,,0.02,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
1111019,Russell River at East Russell,12/6/2014 11:00,<0.01,<0.01,<0.01,,0.01,,<0.03,<0.01,0.01,,0.02,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
1111019,Russell River at East Russell,26/8/2014 14:45,<0.01,<0.01,<0.01,,0.01,,<0.03,<0.01,0.02,,0.02,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
1111019,Russell River at East Russell,28/8/2014 13:05,0.01,<0.01,<0.01,,0.01,,<0.03,<0.01,0.02,,0.04,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
1111019,Russell River at East Russell,15/10/2014 12:06,<0.01,<0.01,<0.01,,0.03,,<0.03,<0.01,0.03,,0.01,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
1111019,Russell River at East Russell,24/10/2014 11:52,<0.01,<0.01,<0.01,,0.02,,<0.03,<0.01,0.02,,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
1111019,Russell River at East Russell,5/11/2014 15:40,<0.01,<0.01,<0.01,,0.01,,<0.03,<0.01,0.02,,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
1111019,Russell River at East Russell,10/11/2014 12:35,<0.01,<0.01,<0.01,,0.01,,<0.03,<0.01,0.02,,0.01,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
1111019,Russell River at East Russell,24/11/2014 10:42,<0.01,<0.01,<0.01,,0.01,,<0.03,<0.01,0.02,,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
1111019,Russell River at East Russell,8/12/2014 12:00,0.03,<0.01,0.04,,0.15,,<0.03,<0.01,0.05,,0.02,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
1111019,Russell River at East Russell,18/12/2014 12:30,<0.01,<0.01,<0.01,,0.02,,<0.03,<0.01,0.02,,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
1111019,Russell River at East Russell,8/1/2015 9:56,0.02,0.02,0.05,,0.34,,<0.03,0.01,0.17,,0.09,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
1111019,Russell River at East Russell,8/1/2015 14:00,0.01,<0.01,0.05,,0.28,,<0.03,<0.01,0.16,,0.1,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
1111019,Russell River at East Russell,8/1/2015 19:06,0.01,<0.01,0.07,,0.25,,<0.03,<0.01,0.16,,0.1,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
1111019,Russell River at East Russell,9/1/2015 0:16,0.01,<0.01,0.07,,0.25,,<0.03,<0.01,0.16,,0.11,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
1111019,Russell River at East Russell,9/1/2015 5:26,0.01,<0.01,0.07,,0.19,,<0.03,<0.01,0.12,,0.08,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.02
1111019,Russell River at East Russell,8/2/2015 12:16,0.02,<0.01,0.03,,0.26,,0.02,<0.01,0.08,,0.01,<0.01,<0.01,<0.01,0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.01
1111019,Russell River at East Russell,8/2/2015 16:26,<0.01,<0.01,0.02,,0.17,,<0.01,<0.01,0.04,,0.01,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.01
1111019,Russell River at East Russell,8/2/2015 22:06,0.02,<0.01,0.02,,0.21,,0.02,<0.01,0.04,,0.02,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.01
1111019,Russell River at East Russell,9/2/2015 3:46,0.02,<0.01,0.02,,0.22,,0.01,<0.01,0.05,,0.02,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.01
1111019,Russell River at East Russell,9/2/2015 9:26,0.02,<0.01,0.02,,0.25,,0.01,<0.01,0.05,,0.02,<0.01,<0.01,<0.01,0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.01
1111019,Russell River at East Russell,9/2/2015 15:06,0.04,<0.01,0.08,,0.41,,0.02,<0.01,0.08,,0.03,<0.01,<0.01,<0.01,0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.01
1111019,Russell River at East Russell,9/2/2015 20:46,0.03,<0.01,0.06,,0.41,,0.03,<0.01,0.07,,0.03,<0.01,<0.01,<0.01,0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.01
1111019,Russell River at East Russell,10/2/2015 2:20,0.03,<0.01,0.07,,0.46,,0.05,<0.01,0.08,,0.04,<0.01,<0.01,<0.01,0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.01
1111019,Russell River at East Russell,10/2/2015 8:06,0.04,<0.01,0.06,,0.51,,0.06,<0.01,0.1,,0.05,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.01
1111019,Russell River at East Russell,10/2/2015 13:46,0.04,<0.01,0.06,,0.47,,0.07,<0.01,0.11,,0.05,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.01
1111019,Russell River at East Russell,10/2/2015 21:02,0.04,<0.01,0.06,,0.5,,0.08,<0.01,0.12,,0.07,<0.01,0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.01
1111019,Russell River at East Russell,11/2/2015 2:42,0.04,<0.01,0.05,,0.55,,0.08,<0.01,0.13,,0.08,<0.01,0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.01
1111019,Russell River at East Russell,11/2/2015 9:42,0.04,<0.01,0.05,,0.5,,0.08,<0.01,0.13,,0.08,<0.01,0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.01
1111019,Russell River at East Russell,11/2/2015 16:02,0.03,<0.01,0.04,,0.41,,0.08,<0.01,0.11,0.01,0.06,<0.01,0.01,0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.01
1111019,Russell River at East Russell,11/2/2015 21:42,0.03,<0.01,0.03,,0.33,,0.07,<0.01,0.1,<0.01,0.06,<0.01,0.01,0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.01
1111019,Russell River at East Russell,12/2/2015 3:22,0.03,<0.01,0.03,,0.35,,0.07,<0.01,0.1,<0.01,0.06,<0.01,0.01,0.02,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.01
1111019,Russell River at East Russell,12/2/2015 9:02,0.03,<0.01,0.02,,0.33,,0.07,<0.01,0.1,<0.01,0.07,<0.01,0.01,0.02,0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.01
1111019,Russell River at East Russell,12/2/2015 14:42,0.03,<0.01,0.03,,0.33,,0.07,<0.01,0.09,0.01,0.07,<0.01,0.01,0.02,0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.01
1111019,Russell River at East Russell,12/2/2015 20:22,0.02,<0.01,0.02,,0.25,,0.05,<0.01,0.08,<0.01,0.06,<0.01,<0.01,0.02,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.01
1111019,Russell River at East Russell,13/2/2015 2:02,0.03,<0.01,0.02,,0.21,,0.04,<0.01,0.07,<0.01,0.08,<0.01,<0.01,0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.01
1111019,Russell River at East Russell,13/2/2015 4:42,0.02,<0.01,0.02,,0.22,,0.04,0.02,0.07,<0.01,0.06,<0.01,<0.01,0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.01
1111019,Russell River at East Russell,14/2/2015 10:56,0.01,<0.01,0.01,,0.12,,0.02,<0.01,0.04,<0.01,0.03,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.01
1111019,Russell River at East Russell,14/2/2015 16:36,0.01,<0.01,0.01,,0.14,,0.02,<0.01,0.04,0.01,0.04,<0.01,<0.01,<0.01,<0.01,<0.01,,<0.01,<0.01,<0.01,<0.01,<0.01
