STATION,SITENAME,Sampling.Year,DATE,Daily.Ave.PAF,logVALUE,timecon,time
119101A,Barratta Creek at Northcote,2013-2014,31/1/2014 8:55,43.36450103,1.637134354,41670.37153,913.9618056
119101A,Barratta Creek at Northcote,2013-2014,31/1/2014 10:00,37.43496626,1.573277446,41670.41667,914.0069444
119101A,Barratta Creek at Northcote,2013-2014,1/2/2014 10:00,0.081371744,-1.089526373,41671.41667,915.0069444
119101A,Barratta Creek at Northcote,2013-2014,10/2/2014 13:40,9.170253507,0.962381342,41680.56944,924.1597222
119101A,Barratta Creek at Northcote,2013-2014,17/2/2014 13:50,4.019934117,0.604218935,41687.57639,931.1666667
119101A,Barratta Creek at Northcote,2013-2014,18/2/2014 10:50,22.30314983,1.348366202,41688.45139,932.0416667
119101A,Barratta Creek at Northcote,2013-2014,19/2/2014 11:50,11.30338782,1.053208628,41689.49306,933.0833333
119101A,Barratta Creek at Northcote,2013-2014,20/2/2014 9:50,9.865113306,0.994102078,41690.40972,934
119101A,Barratta Creek at Northcote,2013-2014,20/2/2014 16:35,16.78157898,1.224832821,41690.69097,934.28125
119101A,Barratta Creek at Northcote,2013-2014,21/2/2014 9:40,7.012429355,0.845868499,41691.40278,934.9930556
119101A,Barratta Creek at Northcote,2013-2014,21/2/2014 15:45,9.27850305,0.967477915,41691.65625,935.2465278
119101A,Barratta Creek at Northcote,2013-2014,22/2/2014 12:05,5.806235215,0.763894625,41692.50347,936.09375
119101A,Barratta Creek at Northcote,2013-2014,22/2/2014 17:15,6.984865101,0.844158023,41692.71875,936.3090278
119101A,Barratta Creek at Northcote,2013-2014,23/2/2014 12:15,3.083844791,0.489092512,41693.51042,937.1006944
119101A,Barratta Creek at Northcote,2013-2014,4/3/2014 12:45,3.36422696,0.526885287,41702.53125,946.1215278
119101A,Barratta Creek at Northcote,2013-2014,27/3/2014 13:15,7.819657131,0.893187711,41725.55208,969.1423611
119101A,Barratta Creek at Northcote,2013-2014,28/3/2014 11:15,9.901624517,0.995706453,41726.46875,970.0590278
119101A,Barratta Creek at Northcote,2013-2014,28/3/2014 17:05,10.10757713,1.004647064,41726.71181,970.3020833
119101A,Barratta Creek at Northcote,2013-2014,29/3/2014 8:25,5.781249941,0.762021746,41727.35069,970.9409722
119101A,Barratta Creek at Northcote,2013-2014,30/3/2014 16:45,4.062991114,0.608845873,41728.69792,972.2881944
119101A,Barratta Creek at Northcote,2013-2014,11/4/2014 17:20,1.095029288,0.039425735,41740.72222,984.3125
119101A,Barratta Creek at Northcote,2013-2014,13/4/2014 14:55,5.164996957,0.71307007,41742.62153,986.2118056
119101A,Barratta Creek at Northcote,2013-2014,14/4/2014 10:00,16.55161027,1.218840252,41743.41667,987.0069444
