"STATION","SITENAME","Sampling.Year","DATE","Daily.Ave.PAF"
"122013A","Proserpine River at Glen Isla","2019-2020",2020-01-26 10:10:00,0.176740167641076
"122013A","Proserpine River at Glen Isla","2019-2020",2020-01-26 15:40:00,0.176740167641076
"122013A","Proserpine River at Glen Isla","2019-2020",2020-01-27 22:53:00,15.7619285994819
"122013A","Proserpine River at Glen Isla","2019-2020",2020-01-28 04:23:00,26.6092858643407
"122013A","Proserpine River at Glen Isla","2019-2020",2020-01-28 15:05:00,24.7069719026665
"122013A","Proserpine River at Glen Isla","2019-2020",2020-01-28 23:13:00,26.6092858643407
"122013A","Proserpine River at Glen Isla","2019-2020",2020-01-29 04:43:00,26.0828496919664
"122013A","Proserpine River at Glen Isla","2019-2020",2020-01-29 10:53:00,29.9632498310512
"122013A","Proserpine River at Glen Isla","2019-2020",2020-01-29 16:23:00,29.9632498310512
"122013A","Proserpine River at Glen Isla","2019-2020",2020-01-30 00:03:00,27.1229127301426
"122013A","Proserpine River at Glen Isla","2019-2020",2020-01-30 11:23:00,24.1310817602448
"122013A","Proserpine River at Glen Isla","2019-2020",2020-02-06 12:56:00,13.1281224560515
"122013A","Proserpine River at Glen Isla","2019-2020",2020-02-12 14:45:00,2.07586312326535
"122013A","Proserpine River at Glen Isla","2019-2020",2020-02-19 11:01:00,7.03356736187353
"122013A","Proserpine River at Glen Isla","2019-2020",2020-02-23 08:39:00,5.92170862933651
"122013A","Proserpine River at Glen Isla","2019-2020",2020-02-23 17:23:00,18.895488999022
"122013A","Proserpine River at Glen Isla","2019-2020",2020-02-24 02:45:00,18.5251959636577
"122013A","Proserpine River at Glen Isla","2019-2020",2020-02-25 03:19:00,21.3356322686763
"122013A","Proserpine River at Glen Isla","2019-2020",2020-02-25 17:27:00,15.34095000842
"122013A","Proserpine River at Glen Isla","2019-2020",2020-02-26 04:26:00,18.1490762895288
"122013A","Proserpine River at Glen Isla","2019-2020",2020-02-26 16:26:00,24.7069719026665
"122013A","Proserpine River at Glen Isla","2019-2020",2020-02-28 10:39:00,15.34095000842
"122013A","Proserpine River at Glen Isla","2019-2020",2020-03-04 10:17:00,3.67895195026653
"122013A","Proserpine River at Glen Isla","2019-2020",2020-03-11 16:20:00,18.1490762895288
"122013A","Proserpine River at Glen Isla","2019-2020",2020-03-11 19:15:00,19.6191458087427
"122013A","Proserpine River at Glen Isla","2019-2020",2020-03-12 00:04:00,14.4778326682507
"122013A","Proserpine River at Glen Isla","2019-2020",2020-03-12 10:35:00,16.583469738475
"122013A","Proserpine River at Glen Isla","2019-2020",2020-03-12 22:35:00,14.4778326682507
"122013A","Proserpine River at Glen Isla","2019-2020",2020-03-13 06:57:00,13.5855438002886
"122013A","Proserpine River at Glen Isla","2019-2020",2020-03-16 10:09:00,3.67895195026653
"122013A","Proserpine River at Glen Isla","2019-2020",2020-03-23 14:40:00,7.03356736187353
"122013A","Proserpine River at Glen Isla","2019-2020",2020-04-08 14:55:00,0.740672374394802
"122013A","Proserpine River at Glen Isla","2019-2020",2020-04-17 10:35:00,0.176740167641076
"122013A","Proserpine River at Glen Isla","2019-2020",2020-04-23 16:30:00,0.740672374394802
"122013A","Proserpine River at Glen Isla","2019-2020",2020-04-29 10:05:00,0.414236505387366
"122013A","Proserpine River at Glen Isla","2019-2020",2020-05-22 15:15:00,0.740672374394802
"122013A","Proserpine River at Glen Isla","2019-2020",2020-05-24 10:15:00,8.65886321730212
"122013A","Proserpine River at Glen Isla","2019-2020",2020-05-25 10:49:00,5.36047846653069
"122013A","Proserpine River at Glen Isla","2019-2020",2020-06-18 12:20:00,0.000108672211018845
"122013A","Proserpine River at Glen Isla","2020-2021",2020-07-17 13:35:00,0.000108672211018845
"122013A","Proserpine River at Glen Isla","2020-2021",2020-09-11 12:05:00,0.000108672211018845
"122013A","Proserpine River at Glen Isla","2020-2021",2020-11-13 13:55:00,0.000108672211018845
"122013A","Proserpine River at Glen Isla","2020-2021",2020-12-01 15:00:00,0.000108672211018845
"122013A","Proserpine River at Glen Isla","2020-2021",2020-12-15 15:40:00,0.000108672211018845
"122013A","Proserpine River at Glen Isla","2020-2021",2020-12-25 18:29:00,0.000108672211018845
"122013A","Proserpine River at Glen Isla","2020-2021",2020-12-25 23:59:00,0.000108672211018845
"122013A","Proserpine River at Glen Isla","2020-2021",2020-12-26 06:49:00,0.000108672211018845
"122013A","Proserpine River at Glen Isla","2020-2021",2020-12-27 00:09:00,5.92170862933651
"122013A","Proserpine River at Glen Isla","2020-2021",2020-12-27 07:19:00,23.2377717224203
"122013A","Proserpine River at Glen Isla","2020-2021",2021-01-06 14:09:00,41.0609936005623
"122013A","Proserpine River at Glen Isla","2020-2021",2021-01-06 20:45:00,41.0609936005623
"122013A","Proserpine River at Glen Isla","2020-2021",2021-01-07 03:59:00,42.2423888581596
"122013A","Proserpine River at Glen Isla","2020-2021",2021-01-07 15:30:00,39.7934340141064
"122013A","Proserpine River at Glen Isla","2020-2021",2021-01-08 04:39:00,43.34735361372
"122013A","Proserpine River at Glen Isla","2020-2021",2021-01-08 15:00:00,38.4280975342926
"122013A","Proserpine River at Glen Isla","2020-2021",2021-01-08 23:45:00,38.4280975342926
"122013A","Proserpine River at Glen Isla","2020-2021",2021-01-09 05:15:00,29.5163700666174
"122013A","Proserpine River at Glen Isla","2020-2021",2021-01-09 12:40:00,3.1293950975674
